CUST_CODE,TOTAL_SPEND,TOTAL_VISIT,STD_TICKET_SIZE,DURING_SINCE_FIRST_PURCHASE,DURING_SINCE_LAST_PURCHASE,LENGHT_OF_STAY,AVERAGE_TIME_TO_EVENT,MODE_BASKET_SIZE,MODE_SHOP_TIME,MODE_WEEKDAY,AVERAGE_MONTHLY_VISIT,AVERAGE_MONTHLY_SPEND,STD_MONTHLY_SPEND,STD_MONTHLY_VISIT
CUST0000013258,73.03,26,0.675594996,798,27,771,29.65384615,2,3,1,4.294117647,4.295882353,3.318800384,3.577128422
CUST0000349490,738.64,59,1.081512183,784,24,760,12.88135593,3,3,4,21.84,29.5456,21.26132998,15.50401238
CUST0000631617,350.98,36,1.44489994,686,26,660,18.33333333,3,3,2,19.83333333,29.24833333,23.84619985,16.17010273
CUST0000441856,235.32,82,1.4572584,818,23,795,9.695121951,2,3,2,14.58333333,19.61,16.59857022,12.19602622
CUST0000860268,3245.39,155,1.891816893,809,1,808,5.212903226,3,2,4,49.17857143,115.9067857,35.50971598,14.94765527
CUST0000997122,3961.74,188,2.14704842,816,4,812,4.319148936,3,2,3,75.78571429,141.4907143,72.74250108,37.79678477
CUST0000506256,848.15,123,2.260874908,813,8,805,6.544715447,2,3,6,16.11111111,31.41296296,24.96075302,11.41257699
CUST0000851524,744.47,47,1.887845378,818,8,810,17.23404255,3,2,7,17.33333333,31.01958333,21.81358817,12.61172294
CUST0000381019,3995.45,133,3.479815824,818,0,818,6.15037594,3,3,5,59.78571429,142.6946429,77.64111408,30.92774661
CUST0000511022,1172.28,95,2.367944907,815,8,807,8.494736842,3,3,3,22.09090909,53.28545455,35.40590317,15.09337329
CUST0000502649,574.13,110,1.645304064,814,8,806,7.327272727,2,3,7,11,22.9652,12.52337786,5.403702434
CUST0000415594,128.9,51,1.150467056,817,23,794,15.56862745,1,1,7,4.136363636,5.859090909,4.011039209,2.735215706
CUST0000469831,56.17,25,0.912003958,419,5,414,16.56,1,2,5,3.416666667,4.680833333,4.668405256,2.956865833
CUST0000996878,1608.55,162,1.143247167,804,3,801,4.944444444,3,3,3,49.62962963,59.57592593,30.34738042,23.41912506
CUST0000057847,2437.53,67,2.214111957,735,7,728,10.86567164,3,2,7,41.18181818,110.7968182,59.81848691,20.71151714
CUST0000788454,1341.37,61,2.517032966,812,3,809,13.26229508,3,3,7,26.62962963,49.68037037,38.05646725,17.89506066
CUST0000115145,1015.83,28,8.20964658,754,8,746,26.64285714,3,2,3,13.16666667,56.435,36.01243925,8.288211173
CUST0000696111,3323.11,247,1.709459658,814,2,812,3.287449393,3,3,4,73.32142857,118.6825,54.73966371,34.4218095
CUST0000794328,588.89,113,3.204388155,771,6,765,6.769911504,2,3,3,9.958333333,24.53708333,14.98835478,6.228156273
CUST0000603483,151.16,32,2.040595713,814,10,804,25.125,2,2,5,4.642857143,10.79714286,9.770495987,3.791101288
CUST0000638824,215.69,67,1.49545255,810,3,807,12.04477612,2,2,3,5.208333333,8.987083333,8.861426935,4.453268151
CUST0000372422,7183.85,423,3.736659659,814,0,814,1.924349882,3,2,3,100.5,256.5660714,92.58867635,30.58536064
CUST0000970232,300.75,24,2.524907515,604,16,588,24.5,3,3,7,11.69230769,23.13461538,20.02255252,9.610768123
CUST0000996860,193.27,68,0.936639517,809,0,809,11.89705882,2,2,4,5.458333333,8.052916667,8.006528315,4.795650518
CUST0000467012,350.63,44,1.34577355,807,4,803,18.25,3,3,4,8.590909091,15.93772727,14.47160415,7.802441872
CUST0000602489,91.78,30,1.309506904,682,4,678,22.6,2,2,4,4.4375,5.73625,3.795432905,3.481536119
CUST0000863326,1142.79,109,1.38524329,739,4,735,6.743119266,3,3,7,28.24,45.7116,28.03474112,15.35520759
CUST0000658290,519.27,23,2.642535892,265,43,222,9.652173913,3,3,6,28.5,64.90875,49.16308255,19.33261493
CUST0000832547,1042.79,60,1.574868604,812,7,805,13.41666667,3,2,1,26.42307692,40.10730769,25.03695216,16.46715397
CUST0000445148,1322.19,273,1.82088364,816,1,815,2.985347985,3,3,3,34.25,47.22107143,21.86919659,12.78287079
CUST0000137260,1190.58,286,1.62466733,805,0,805,2.814685315,2,2,3,26.64285714,42.52071429,22.0067879,13.02528937
CUST0000792431,410.67,73,1.242801475,817,1,816,11.17808219,2,2,4,22.30769231,31.59,26.07384189,17.10323683
CUST0000493525,1379.33,284,1.236056378,817,0,817,2.876760563,2,2,2,42.82142857,49.26178571,28.78431927,23.54942154
CUST0000954987,286.41,49,1.20099872,815,0,815,16.63265306,2,3,4,7.96,11.4564,9.282486253,6.618035962
CUST0000203439,535.54,151,1.237575545,813,2,811,5.370860927,2,1,1,12.46428571,19.12642857,10.48894664,6.472370635
CUST0000711577,265.62,29,4.817995263,762,35,727,25.06896552,2,3,1,4.388888889,14.75666667,14.77325098,3.514081022
CUST0000054137,380.76,27,1.425872031,578,15,563,20.85185185,3,3,5,20.25,31.73,35.01233045,21.33121734
CUST0000448937,526.56,36,1.934293444,720,36,684,19,3,3,1,14.47368421,27.71368421,21.06106115,8.916976246
CUST0000543233,9604.78,606,3.374058327,816,0,816,1.346534653,3,3,5,128.1071429,343.0278571,82.99792529,33.42618658
CUST0000633995,226.28,26,3.572609392,810,23,787,30.26923077,3,3,4,8,17.40615385,16.62867613,6.598368097
CUST0000836364,807.58,29,6.480007022,810,31,779,26.86206897,3,3,1,8.208333333,33.64916667,17.57802153,2.999710634
CUST0000619131,1990.84,135,2.508257308,818,3,815,6.037037037,3,2,2,36.03571429,71.10142857,47.86391063,22.60133078
CUST0000235512,227.64,81,1.392349808,812,1,811,10.01234568,2,3,4,4.6,9.1056,6.82042584,2.712931993
CUST0000719149,506.96,35,2.175775873,620,12,608,17.37142857,3,2,4,19.93333333,33.79733333,16.30958142,9.291334075
CUST0000701306,47.98,31,0.641597001,776,7,769,24.80645161,1,1,1,2.1,2.399,1.251738391,1.090871211
CUST0000745448,403.52,63,1.405767809,796,5,791,12.55555556,3,3,5,14.31578947,21.23789474,23.04486347,13.22299684
CUST0000123217,586.67,110,1.423054847,811,0,811,7.372727273,2,2,3,13.67857143,20.9525,14.49683035,9.867166229
CUST0000285664,2591.01,71,1.802760092,711,11,700,9.85915493,3,3,1,63.7826087,112.6526087,41.37297913,24.40412745
CUST0000957158,3537.33,216,4.379997957,813,3,810,3.75,3,2,3,48.39285714,126.3332143,71.00064115,24.91892466
CUST0000144475,235.73,31,1.674878764,663,33,630,20.32258065,2,2,3,15.25,29.46625,15.2408226,8.135570048
CUST0000109875,911.66,57,2.808919039,793,48,745,13.07017544,3,2,4,21.4,45.583,27.20983262,11.0968464
CUST0000275779,136.79,37,1.284505692,804,5,799,21.59459459,2,2,4,4.625,5.699583333,4.771816111,3.413362223
CUST0000121881,3634.95,218,1.276517045,818,1,817,3.747706422,3,2,4,98.46428571,129.8196429,39.45618207,27.91758553
CUST0000147841,2081,43,3.000284784,809,12,797,18.53488372,3,3,5,35.47619048,99.0952381,61.17825809,19.49754331
CUST0000182722,734.53,30,2.706959504,623,23,600,20,3,2,6,19.6,48.96866667,50.242387,19.32804525
CUST0000972667,3074.05,108,1.370808559,815,4,811,7.509259259,3,2,4,71.35714286,109.7875,33.49591037,20.98505299
CUST0000972464,302.92,55,1.648111902,812,23,789,14.34545455,2,2,4,9.523809524,14.4247619,11.49221004,6.786674953
CUST0000673735,2003.84,93,1.725049676,802,23,779,8.376344086,3,2,2,59.61904762,95.42095238,68.20951979,40.38679203
CUST0000723295,209.5,74,0.761521847,645,7,638,8.621621622,2,2,5,13.6875,13.09375,7.430552532,6.564285471
CUST0000756576,222.43,33,2.995888677,718,4,714,21.63636364,2,2,1,4.052631579,11.70684211,11.22027115,4.322203193
CUST0000822151,429.61,27,1.749244131,545,119,426,15.77777778,3,3,7,17.15384615,33.04692308,31.74438688,17.71069279
CUST0000947916,4146.97,364,3.659496259,818,3,815,2.239010989,3,2,5,74.60714286,148.1060714,83.15768611,22.43934568
CUST0000397211,1469.19,90,2.466470856,815,6,809,8.988888889,3,2,3,23.57692308,56.50730769,33.64081102,12.40401014
CUST0000065935,235.11,25,1.807062258,818,33,785,31.4,2,2,7,7.9375,14.694375,10.6920607,6.148869307
CUST0000224455,2277.48,666,2.036281209,818,2,816,1.225225225,2,1,5,70.57142857,81.33857143,25.23603797,16.8807341
CUST0000424803,466.99,42,1.266759541,440,6,434,10.33333333,3,2,2,21.46666667,31.13266667,30.74140584,20.86421711
CUST0000760282,1329.09,91,1.465299255,813,10,803,8.824175824,3,2,4,37.8,66.4545,30.12048663,17.8930154
CUST0000916315,1976.86,120,1.988294937,818,5,813,6.775,3,3,5,40.82142857,70.60214286,35.23784749,18.81309113
CUST0000255899,301.52,35,2.623451735,817,53,764,21.82857143,2,2,5,29,60.304,40.32026121,19.32873509
CUST0000065191,3865.26,124,2.211343661,725,5,720,5.806451613,3,3,6,83.92,154.6104,65.67142462,32.89488714
CUST0000916905,1377.11,64,3.039374913,755,1,754,11.78125,3,3,4,24.65384615,52.96576923,30.9560797,14.17729037
CUST0000778654,3570.13,298,2.47670053,818,1,817,2.741610738,3,2,4,70.71428571,127.5046429,61.49078714,33.68324843
CUST0000868779,1509.29,34,2.522511795,715,10,705,20.73529412,3,2,1,46.88235294,88.78176471,48.36986644,27.51872593
CUST0000894750,2817.18,116,1.68277832,818,10,808,6.965517241,3,1,4,53.03703704,104.34,45.51746462,21.87249496
CUST0000312411,2510.18,90,2.055676936,787,10,777,8.633333333,3,2,6,49.07692308,96.54538462,57.17066254,28.27872682
CUST0000339006,167.57,26,1.953070167,679,1,678,26.07692308,3,3,1,4.733333333,11.17133333,12.17423994,4.449219657
CUST0000141780,265.12,32,1.257416497,803,6,797,24.90625,3,2,4,11.9375,16.57,13.01682853,10.46105127
CUST0000077064,792.51,29,6.72806896,815,4,811,27.96551724,3,3,2,10.94444444,44.02833333,40.64099029,13.90232683
CUST0000999593,453.58,30,1.514420448,792,95,697,23.23333333,3,2,1,15.63157895,23.87263158,12.55322598,6.899355624
CUST0000047082,156.08,24,2.282041344,755,23,732,30.5,2,2,6,4.428571429,11.14857143,7.202810818,2.871393035
CUST0000061502,3782.7,443,1.556995768,817,0,817,1.844243792,3,2,5,88.17857143,135.0964286,42.75660243,26.95638484
CUST0000408773,112.22,23,3.380683983,785,86,699,30.39130435,1,2,6,2.6,7.481333333,4.198423302,2.332380758
CUST0000597333,130.14,25,1.199601783,782,38,744,29.76,2,3,2,6.666666667,10.845,11.24016199,6.823163163
CUST0000462164,527.94,110,10.07457847,812,5,807,7.336363636,1,3,1,7.892857143,18.855,30.25764891,5.427043958
CUST0000558077,1723.61,121,2.211809795,817,11,806,6.661157025,3,2,6,39.68,68.9444,34.87480616,17.76
CUST0000935255,97.13,24,1.20533508,812,7,805,33.54166667,2,2,1,5.642857143,6.937857143,6.687500257,4.236021429
CUST0000550874,1281.19,49,1.49671407,815,3,812,16.57142857,3,2,4,36.1,64.0595,30.3427081,15.29673168
CUST0000745583,164.01,24,1.910768204,419,96,323,13.45833333,2,2,3,8.916666667,13.6675,12.21390678,8.066993795
CUST0000644466,1381.8,30,1.59511592,800,23,777,25.9,3,2,2,42,76.76666667,44.36977663,24.03238556
CUST0000254449,220.29,105,0.965709027,807,21,786,7.485714286,1,3,3,12.4375,13.768125,7.871198462,5.968340955
CUST0000703478,156.4,21,2.426543434,738,113,625,29.76190476,2,3,6,7,13.03333333,9.212471921,3.719318934
CUST0000828437,1885.99,202,1.716446322,813,0,813,4.024752475,3,2,4,44.14285714,67.35678571,26.77751563,14.45365571
CUST0000634693,337.6,36,2.136813105,816,10,806,22.38888889,3,3,1,9,16.88,12.31772828,6.024948133
CUST0000722076,690.08,84,3.041776375,811,2,809,9.630952381,2,2,2,12.65384615,26.54153846,22.99274111,9.143902162
CUST0000826933,415.88,129,1.172290886,816,2,814,6.310077519,2,2,4,10.60714286,14.85285714,9.094466865,4.864883538
CUST0000625677,293.33,96,1.165375275,817,40,777,8.09375,2,3,4,10.25,12.22208333,8.393654835,6.299801584
CUST0000349165,1354.04,63,3.50564074,816,16,800,12.6984127,3,2,2,23.23076923,52.07846154,27.27171523,9.467790305
CUST0000662370,552.58,48,2.066204555,742,23,719,14.97916667,3,3,6,12.34782609,24.02521739,19.11356652,9.53988741
CUST0000147574,2324.46,103,1.782643664,818,3,815,7.912621359,3,3,4,44.55555556,86.09111111,54.96314801,26.7863057
CUST0000505771,89.03,28,1.881563835,153,70,83,2.964285714,1,2,5,16.33333333,29.67666667,6.52177038,5.31245915
CUST0000310147,389.73,49,1.76161944,800,7,793,16.18367347,2,3,3,13.05,19.4865,18.8624506,11.63389445
CUST0000678022,3145.46,84,2.150108658,814,1,813,9.678571429,3,2,5,52.59259259,116.4985185,67.85262192,29.60763072
CUST0000476236,269.97,24,1.378730578,811,5,806,33.58333333,3,2,3,14.69230769,20.76692308,12.57786174,11.07585465
CUST0000052854,3608.62,261,1.373857653,816,5,811,3.107279693,3,3,7,84,128.8792857,47.19509425,31.0138218
CUST0000695334,4310.75,275,1.640465439,816,2,814,2.96,3,2,6,93.14285714,153.9553571,51.34577549,30.79739586
CUST0000774938,197.93,33,2.131935189,391,28,363,11,2,3,4,11.45454545,17.99363636,13.76843906,7.139692333
CUST0000057304,92.41,47,0.753792791,811,5,806,17.14893617,2,3,4,6.130434783,4.017826087,3.290481604,4.465367679
CUST0000561205,826.57,81,1.846305278,818,2,816,10.07407407,3,3,6,17.53846154,31.79115385,27.23756319,12.37935866
CUST0000193165,1174.33,84,1.461438481,749,16,733,8.726190476,3,2,2,34.05263158,61.80684211,41.51544773,22.25799368
CUST0000105393,1750.64,72,2.141329954,777,1,776,10.77777778,3,2,4,33.44444444,64.83851852,37.94768531,18.90195626
CUST0000174717,4793.78,360,6.983659904,818,0,818,2.272222222,3,2,5,61.25,171.2064286,121.4385103,23.96668074
CUST0000208832,1279.43,181,2.239821326,810,15,795,4.392265193,3,2,6,26.92592593,47.3862963,27.28615483,13.00690963
CUST0000813384,239.78,40,1.781864079,558,28,530,13.25,2,2,6,12.23076923,18.44461538,17.4598659,9.158046871
CUST0000634652,32.13,33,0.334676233,781,19,762,23.09090909,1,1,4,1.947368421,1.691052632,0.701808901,0.759063426
CUST0000644562,685.55,25,1.769701692,782,62,720,28.8,3,2,7,22,40.32647059,27.34350701,14.87595771
CUST0000470040,949.23,60,2.330433281,783,0,783,13.05,3,3,2,17.875,39.55125,27.82170995,11.79093048
CUST0000633953,1022.2,133,2.805553844,730,0,730,5.488721805,2,2,6,20.4,40.888,30.42959126,9.474175426
CUST0000435008,996.61,71,0.88890279,815,1,814,11.46478873,3,2,3,31.03846154,38.33115385,24.61703762,19.60471052
CUST0000515317,162.55,46,1.837740123,807,8,799,17.36956522,2,2,4,5.578947368,8.555263158,6.410774129,4.27127233
CUST0000550825,1971.91,71,1.97392799,675,7,668,9.408450704,3,3,3,46.86956522,85.73521739,39.21693643,20.703506
CUST0000907032,1100.89,180,1.387753186,816,7,809,4.494444444,2,2,4,26.14814815,40.7737037,20.14247827,10.79335771
CUST0000160452,337.83,40,2.763657981,720,2,718,17.95,2,3,1,7.8,16.8915,12.62165887,5.921148537
CUST0000448280,4081.23,227,3.08367534,818,2,816,3.594713656,3,3,2,71.39285714,145.7582143,54.19219482,21.20872342
CUST0000571040,239.61,38,4.871091001,725,31,694,18.26315789,2,3,3,6.384615385,18.43153846,11.32632458,4.21605834
CUST0000782803,951.34,42,2.1076871,691,1,690,16.42857143,3,3,7,23.04761905,45.30190476,25.97803974,14.1706477
CUST0000109131,313.81,39,0.778683296,812,26,786,20.15384615,3,2,4,22.16666667,26.15083333,13.9103112,11.46613371
CUST0000200987,3710.55,101,4.189197932,813,6,807,7.99009901,3,3,5,56.62962963,137.4277778,68.09475714,23.26203097
CUST0000292858,454.13,28,2.653807014,788,15,773,27.60714286,3,2,2,12.15789474,23.90157895,10.91535387,5.489350052
CUST0000572854,2638.83,85,1.80639397,812,2,810,9.529411765,3,1,4,52.29166667,109.95125,50.03540582,20.66494448
CUST0000624342,1596.89,68,1.732749128,810,8,802,11.79411765,3,2,3,36.03846154,61.41884615,35.71446263,17.63842128
CUST0000173993,4524.25,208,6.410169233,817,0,817,3.927884615,3,2,5,68.28571429,161.5803571,88.27523069,24.78746392
CUST0000359604,157.84,32,1.545005668,689,20,669,20.90625,2,2,2,5.285714286,11.27428571,12.0155261,4.446966405
CUST0000439130,661.11,87,1.333113172,672,15,657,7.551724138,3,2,2,26.3,33.0555,20.60830912,15.68151778
CUST0000364905,3258.46,120,1.860607614,762,2,760,6.333333333,3,2,7,65.19230769,125.3253846,68.21148483,36.43331023
CUST0000632740,863.22,43,2.177745424,816,5,811,18.86046512,3,2,4,26.7,43.161,27.61377517,16.89112193
CUST0000455083,1300.51,148,2.661600765,377,0,377,2.547297297,3,2,5,46.35714286,92.89357143,59.29959053,28.7789783
CUST0000175060,2484.21,142,1.688497435,812,8,804,5.661971831,3,3,5,54.96296296,92.00777778,43.56236112,23.69791596
CUST0000801239,4612.55,262,3.117603642,818,2,816,3.114503817,3,2,2,76.46428571,164.7339286,46.35702261,21.8607315
CUST0000891571,944.75,32,1.626766364,541,21,520,16.25,3,1,6,25,52.48611111,18.18145916,10.15436414
CUST0000774171,2048.27,278,1.688230849,818,3,815,2.931654676,3,2,1,43.96428571,73.1525,32.40890504,18.53275506
CUST0000899835,3653.7,171,3.670086353,816,1,815,4.766081871,3,2,7,51.21428571,130.4892857,50.4190754,15.49967083
CUST0000379060,2521.63,69,2.643625642,779,1,778,11.27536232,3,1,1,38.11111111,93.3937037,51.02133462,18.84504716
CUST0000301843,253.3,45,1.243389837,481,4,477,10.6,2,2,3,11.13333333,16.88666667,9.838072756,5.806509757
CUST0000503950,305.94,42,1.677340323,815,0,815,19.4047619,3,2,2,9.95,15.297,11.25699609,7.095597226
CUST0000287800,105.58,37,0.988194573,812,23,789,21.32432432,2,2,7,4.421052632,5.556842105,3.544552607,2.434743896
CUST0000133531,659.66,88,2.602707786,230,16,214,2.431818182,2,2,1,44.625,82.4575,62.89150434,28.9954199
CUST0000852587,503.44,48,2.125804477,797,1,796,16.58333333,2,3,5,10.86363636,22.88363636,15.64614084,5.91834939
CUST0000876404,1527.78,162,2.329762705,759,8,751,4.635802469,3,2,7,33.16666667,63.6575,31.23208383,15.36952251
CUST0000712201,998.82,33,3.365355602,788,58,730,22.12121212,3,2,4,24.375,62.42625,58.33439025,20.53617236
CUST0000044737,1556.83,266,1.610358681,816,0,816,3.067669173,3,1,3,42.67857143,55.60107143,18.02799833,9.881633654
CUST0000123240,14998.11,554,8.747923349,817,0,817,1.474729242,3,1,4,129.75,535.6467857,156.5249056,32.0129717
CUST0000236055,213.68,21,1.573854389,676,31,645,30.71428571,2,3,5,9.416666667,17.80666667,13.34262176,6.369959881
CUST0000544241,701.44,175,1.581898775,816,4,812,4.64,2,3,1,16.75,25.05142857,14.05737801,8.471064194
CUST0000694668,2168.03,417,1.526791052,817,6,811,1.944844125,2,3,2,50.22222222,80.29740741,19.73487355,11.55769211
CUST0000833037,713.44,26,2.627994838,709,4,705,27.11538462,3,2,3,16.94117647,41.96705882,36.24795487,12.32152869
CUST0000123053,670.41,73,2.245749724,809,8,801,10.97260274,3,2,7,17.86956522,29.14826087,27.82389006,15.59348902
CUST0000294014,2037.57,229,1.914753723,818,4,814,3.554585153,3,2,7,42.07142857,72.77035714,24.57553741,11.98191665
CUST0000424316,463.84,21,3.281524397,778,6,772,36.76190476,3,2,1,9.444444444,25.76888889,13.2293352,4.058218304
CUST0000466448,1180.65,53,2.461374669,813,4,809,15.26415094,3,3,6,30.30434783,51.3326087,34.94145354,20.43746513
CUST0000190355,1281.11,78,1.970415229,777,6,771,9.884615385,3,2,3,20.42307692,49.27346154,22.77105078,9.680166388
CUST0000469228,771.04,23,2.310735599,816,15,801,34.82608696,3,2,4,23.73333333,51.40266667,47.4457382,20.85974326
CUST0000497027,120.16,40,1.513189033,771,69,702,17.55,2,2,3,5.733333333,8.010666667,5.463895395,2.743882084
CUST0000706249,992.67,28,4.01057452,777,31,746,26.64285714,3,2,1,22.5625,62.041875,34.8127714,12.49984375
CUST0000846782,286.3,25,1.448756258,788,15,773,30.92,3,2,7,10.82352941,16.84117647,15.96015733,9.140956921
CUST0000773551,114.29,35,2.041343061,357,15,342,9.771428571,2,3,1,6.909090909,10.39,6.734994095,3.579094488
CUST0000404658,3445.99,170,1.577998282,818,0,818,4.811764706,3,3,5,75.53571429,123.0710714,44.11468854,25.33698897
CUST0000613062,948.82,28,3.461674394,814,15,799,28.53571429,3,3,7,17.95,47.441,31.81596532,10.46649416
CUST0000885717,2050.53,61,1.860610071,803,0,803,13.16393443,3,2,4,41.39130435,89.15347826,40.10446485,17.98245312
CUST0000464070,2289.7,104,2.498015693,818,5,813,7.817307692,3,3,7,41.71428571,81.775,50.15769222,25.31213309
CUST0000156274,211.59,33,1.680824739,804,24,780,23.63636364,2,2,4,6.944444444,11.755,17.47574772,8.771622314
CUST0000488406,522.12,114,4.887917683,801,25,776,6.807017544,2,2,5,8.708333333,21.755,18.19338204,3.735852944
CUST0000906157,1296.76,156,4.425802013,816,7,809,5.185897436,2,2,6,12.55555556,48.02814815,31.01626682,5.87734718
CUST0000007860,2448.47,44,2.42807596,713,10,703,15.97727273,3,1,7,45.22727273,111.2940909,81.15530928,28.95911196
CUST0000387597,911.19,73,1.454747221,812,0,812,11.12328767,3,2,5,20.5,35.04576923,22.57021577,13.03324152
CUST0000954480,1065.16,98,1.087504061,818,9,809,8.255102041,3,3,4,32.81481481,39.45037037,12.30530734,11.62384853
CUST0000239360,1251.13,81,1.791169959,779,18,761,9.395061728,3,2,3,33.56,50.0452,24.07806539,16.84774169
CUST0000017325,2926.14,174,3.014294667,804,0,804,4.620689655,3,3,4,49.92307692,112.5438462,58.22676454,22.06445641
CUST0000132570,1089.19,50,1.447305253,815,27,788,15.76,3,3,7,38.77777778,60.51055556,55.29401077,35.59112804
CUST0000722362,697.55,35,2.163750429,716,18,698,19.94285714,3,1,7,29,63.41363636,32.04987002,13.95447142
CUST0000012784,1633.29,39,2.856446369,794,1,793,20.33333333,3,2,7,35.25,81.6645,37.51866009,17.51820482
CUST0000575612,1631.42,63,1.735288536,741,2,739,11.73015873,3,3,6,40,67.97583333,40.24880018,22.86919325
CUST0000588881,2443.86,110,1.83290238,813,6,807,7.336363636,3,3,2,76.57894737,128.6242105,39.40994816,19.97713374
CUST0000146080,2229.52,316,1.576464225,817,1,816,2.582278481,2,2,6,50.96428571,79.62571429,42.90474261,23.84396022
CUST0000754405,462.69,62,1.725561211,816,6,810,13.06451613,2,2,4,12.95833333,19.27875,12.77970765,8.27888462
